,CO_MUNICIPIO_RESIDENCIA,NO_MUNICIPIO_RESIDENCIA,CO_UF_RESIDENCIA,SG_UF_RESIDENCIA,NU_NOTA_CN,NU_NOTA_CH,NU_NOTA_LC,NU_NOTA_MT,NU_NOTA_REDACAO
3242,3304557,Rio de Janeiro,33,RJ,529.8888005557197,547.3113704673239,536.2982749983806,556.536159136912,559.9364940857088
3243,3304607,Santa Maria Madalena,33,RJ,504.3663265306122,524.1772277227724,511.7297029702967,524.757142857143,523.1683168316831
3244,3304706,Santo Antônio de Pádua,33,RJ,511.9170356111651,523.166388888889,510.54972222222295,525.6662175168426,538.5
3245,3304755,São Francisco de Itabapoana,33,RJ,513.1010060362172,516.5469902912622,505.89436893203873,508.0937625754527,539.4563106796116
3246,3304805,São Fidélis,33,RJ,509.53609958506263,519.2033548387095,508.5201290322588,517.5449515905943,514.9677419354839
3247,3304904,São Gonçalo,33,RJ,510.9242455051361,527.1876874426193,519.6784861776993,522.3050085616405,540.2846067530348
3248,3305000,São João da Barra,33,RJ,510.33005050505085,517.9712230215827,509.7520383693048,520.3727272727272,526.5707434052758
3249,3305109,São João de Meriti,33,RJ,503.0101183508923,516.9678950579618,512.2396705308124,514.3904278839915,525.561928004881
3250,3305133,São José de Ubá,33,RJ,504.55980392156863,502.0788990825688,482.88348623853193,501.6794117647058,495.7798165137615
3251,3305158,São José do Vale do Rio Preto,33,RJ,507.6680851063834,528.1739495798321,513.8756302521007,525.5991489361703,551.6806722689075
3252,3305208,São Pedro da Aldeia,33,RJ,515.7762857142862,525.9617962466492,520.742493297587,530.6427142857143,541.5817694369973
3253,3305307,São Sebastião do Alto,33,RJ,513.9685185185184,504.40535714285716,487.18214285714276,496.10555555555544,521.4285714285714
3254,3305406,Sapucaia,33,RJ,515.6031914893618,529.4169999999998,515.6250000000001,528.971276595745,536.4
3255,3305505,Saquarema,33,RJ,513.3780354706678,524.857739242132,517.2560051380858,526.1982946794003,531.689145793192
3256,3305554,Seropédica,33,RJ,508.8053648068671,518.6427624872584,513.3093272171255,512.901448497854,516.8807339449542
3257,3305604,Silva Jardim,33,RJ,498.4577427821522,511.137157107232,505.88977556109717,501.7181102362202,515.2119700748129
3258,3305703,Sumidouro,33,RJ,517.8419354838713,525.4755725190837,506.07022900763343,521.4338709677417,526.2595419847328
3259,3305752,Tanguá,33,RJ,496.91862745098,505.45474860335185,500.82551210428284,506.18078431372567,524.6554934823091
3260,3305802,Teresópolis,33,RJ,529.2735788630915,547.8892460773048,535.762418675851,551.3062049639705,571.6035208572522
3261,3305901,Trajano de Moraes,33,RJ,492.4506944444444,505.88116883116834,489.61363636363615,509.722222222222,524.6753246753246
3262,3306008,Três Rios,33,RJ,516.3178870292891,527.2204646564502,517.4437963420665,526.2944037656898,542.619871478003
3263,3306107,Valença,33,RJ,517.3002141327623,529.4392276422758,520.8703252032512,527.1970735189154,532.3983739837398
3264,3306156,Varre-Sai,33,RJ,525.773076923077,534.5179856115108,516.6798561151078,522.5346153846152,521.1510791366907
3265,3306206,Vassouras,33,RJ,519.7042016806715,530.3761904761903,520.71126984127,533.0971428571426,535.3968253968254
3266,3306305,Volta Redonda,33,RJ,532.7774129353238,550.2070401211198,535.3468016654075,557.5806169154218,577.8160484481454
3267,3500105,Adamantina,35,SP,536.7221453287195,547.3192810457517,527.3029411764702,548.1910034602074,559.8692810457517
3268,3500204,Adolfo,35,SP,494.9232558139535,508.10638297872356,504.2319148936171,501.84651162790703,472.3404255319149
3269,3500303,Aguaí,35,SP,533.4005813953494,539.5230555555552,524.8394444444446,548.8811046511634,539.3888888888889
3270,3500402,Águas da Prata,35,SP,525.2578313253013,538.443181818182,525.3227272727272,542.4277108433736,539.0909090909091
3271,3500501,Águas de Lindóia,35,SP,526.2817880794701,538.0969696969698,530.0781818181816,548.396688741722,546.060606060606
3272,3500550,Águas de Santa Bárbara,35,SP,507.4771428571429,512.6897435897437,513.9820512820512,534.64,516.6666666666666
3273,3500600,Águas de São Pedro,35,SP,553.2105263157893,558.2410256410255,544.2205128205128,572.1644736842109,542.0512820512821
3274,3500709,Agudos,35,SP,526.0961904761909,544.0959706959703,530.3765567765566,538.1070476190482,536.8498168498169
3275,3500758,Alambari,35,SP,498.23548387096776,507.23731343283595,505.56716417910445,497.4774193548386,488.65671641791045
3276,3500808,Alfredo Marcondes,35,SP,499.33260869565225,511.85416666666674,504.90625,531.586956521739,521.25
3277,3500907,Altair,35,SP,498.0840909090911,487.5065217391303,487.42826086956524,500.8227272727274,423.04347826086956
3278,3501004,Altinópolis,35,SP,520.3605263157897,522.7125899280572,512.156834532374,539.3590225563912,527.6978417266187
3279,3501103,Alto Alegre,35,SP,503.6355555555556,517.7958333333335,511.7791666666667,504.50444444444446,503.3333333333333
3280,3501152,Alumínio,35,SP,518.2583916083917,523.0013333333332,522.0203333333335,530.1132867132873,519.3333333333334
3281,3501202,Álvares Florence,35,SP,505.64000000000004,493.4869565217391,500.38913043478254,530.9977777777777,545.2173913043479
3282,3501301,Álvares Machado,35,SP,507.06820083682015,522.4150300601201,506.3517034068131,523.0453974895396,520.8016032064128
3283,3501400,Álvaro de Carvalho,35,SP,498.34871794871793,511.2285714285713,497.67857142857133,517.6230769230768,469.04761904761904
3284,3501509,Alvinlândia,35,SP,498.902857142857,513.1585365853659,505.7292682926829,493.8171428571428,535.609756097561
3285,3501608,Americana,35,SP,543.8083604135885,555.3704436281433,541.8618253743992,571.0091875923183,556.7504944899689
3286,3501707,Américo Brasiliense,35,SP,516.9475849731665,526.4603960396038,522.2704620462041,530.3452593917714,531.7161716171618
3287,3501806,Américo de Campos,35,SP,517.1707317073169,533.3296703296704,524.0120879120878,559.237804878049,579.1208791208791
3288,3501905,Amparo,35,SP,536.6769078295345,547.4364651162788,533.719720930233,565.3810703666986,559.0697674418604
3289,3502002,Analândia,35,SP,516.9630769230769,530.3220588235293,521.3529411764706,525.5184615384615,503.52941176470586
3290,3502101,Andradina,35,SP,521.3251141552507,527.9858003442345,521.8465576592087,532.6324200913243,546.1617900172117
3291,3502200,Angatuba,35,SP,516.2900510204079,531.6710843373493,523.250843373494,538.5400510204089,548.4819277108434
3292,3502309,Anhembi,35,SP,494.6171428571428,488.85581395348834,486.43720930232575,501.51428571428573,475.8139534883721
3293,3502408,Anhumas,35,SP,497.0911111111114,512.0554347826087,498.7902173913042,513.7199999999998,498.69565217391306
3294,3502507,Aparecida,35,SP,520.4882575757578,538.6412926391381,529.9899461400357,548.8632575757578,543.5906642728905
3295,3502606,Aparecida d'Oeste,35,SP,525.9296296296295,529.8285714285714,515.5089285714287,551.3222222222222,573.5714285714286
3296,3502705,Apiaí,35,SP,509.75593220338993,532.2071808510641,522.8063829787235,526.1036723163842,538.5106382978723
3297,3502754,Araçariguama,35,SP,507.1381526104415,522.2117424242426,516.1234848484848,515.644578313253,507.8030303030303
3298,3502804,Araçatuba,35,SP,534.1939944134072,542.3789907651725,533.3681728232194,554.8667248603355,555.1517150395779
3299,3502903,Araçoiaba da Serra,35,SP,518.6934489402697,534.3704504504509,529.7273873873878,538.8063583815028,518.6666666666666
3300,3503000,Aramina,35,SP,514.1576271186441,519.4761904761906,512.8428571428572,520.1050847457626,537.1428571428571
3301,3503109,Arandu,35,SP,522.596875,518.6985294117646,516.9750000000004,517.6375,526.4705882352941
3302,3503158,Arapeí,35,SP,496.1578947368421,513.3149999999999,498.76000000000005,518.6947368421053,505.0
3303,3503208,Araraquara,35,SP,544.2170348551803,553.9508510142216,542.6922825833516,562.0703240058926,562.466775472138
3304,3503307,Araras,35,SP,539.8982644206227,549.944709897611,538.0303754266212,561.618478815723,557.220867869332
3305,3503356,Arco-Íris,35,SP,517.2823529411764,545.0105263157892,532.3263157894737,548.3647058823528,508.42105263157896
3306,3503406,Arealva,35,SP,517.7696,536.9862595419847,523.0381679389313,535.4032000000001,548.0916030534352
3307,3503505,Areias,35,SP,479.0325581395349,507.02325581395326,503.4767441860465,489.1023255813954,530.6976744186046
3308,3503604,Areiópolis,35,SP,518.7991666666666,529.8127999999998,518.988,510.8908333333332,528.48
3309,3503703,Ariranha,35,SP,536.9529411764705,552.725,528.3696428571428,569.3745098039216,561.7857142857143
3310,3503802,Artur Nogueira,35,SP,515.5900000000006,529.0887640449439,522.9077528089884,535.3656626506022,524.2921348314607
3311,3503901,Arujá,35,SP,510.12202318229646,524.3745049504952,519.8416336633668,521.6867228661747,507.45544554455444
3312,3503950,Aspásia,35,SP,505.5764705882352,528.0166666666668,501.76666666666665,537.6235294117647,523.3333333333334
3313,3504008,Assis,35,SP,532.8494452149794,543.978141361257,536.8465314136115,550.1651178918169,539.5026178010471
3314,3504107,Atibaia,35,SP,531.838458207016,545.8321692686937,537.0643796220222,553.9200086617578,544.7493837304849
3315,3504206,Auriflama,35,SP,514.7497816593886,527.4792531120332,515.7796680497923,531.689956331878,526.7219917012449
3316,3504305,Avaí,35,SP,490.5967213114753,494.2579710144928,492.3333333333333,470.3819672131147,473.6231884057971
3317,3504404,Avanhandava,35,SP,520.1102739726025,531.2610738255036,515.5503355704698,539.7712328767122,540.4026845637584
3318,3504503,Avaré,35,SP,535.7113118617434,543.3659620991257,533.7393586005821,556.3752553024343,553.6297376093295
3319,3504602,Bady Bassitt,35,SP,531.8271966527197,537.3251012145747,525.4623481781373,548.5673640167363,527.0445344129555
3320,3504701,Balbinos,35,SP,484.93636363636364,484.13999999999993,496.548,473.75909090909096,455.2
3321,3504800,Bálsamo,35,SP,531.9877358490567,536.9811320754719,530.7283018867923,547.3735849056604,558.6792452830189
3322,3504909,Bananal,35,SP,513.1747663551402,537.0889830508474,521.406779661017,536.1439252336447,478.135593220339
3323,3505005,Barão de Antonina,35,SP,499.51190476190476,515.8102040816325,502.8102040816327,495.3071428571429,496.3265306122449
3324,3505104,Barbosa,35,SP,489.05517241379323,515.8300000000002,507.79666666666674,508.19827586206884,496.3333333333333
3325,3505203,Bariri,35,SP,532.8709281961474,551.209259259258,534.9346801346802,568.5726795096326,576.4646464646464
3326,3505302,Barra Bonita,35,SP,532.7910774410772,541.8080996884737,532.9683800623047,551.4757575757575,558.3177570093458
3327,3505351,Barra do Chapéu,35,SP,476.66739130434786,507.54509803921576,502.06862745098056,504.2934782608695,523.9215686274509
3328,3505401,Barra do Turvo,35,SP,489.21132075471706,490.6666666666667,492.3521367521367,473.23867924528287,451.62393162393164
3329,3505500,Barretos,35,SP,525.0192287917736,529.2228529839882,517.8688985929152,533.2682776349624,526.9674915089762
3330,3505609,Barrinha,35,SP,501.0282006920409,507.76051779935244,503.5944983818766,503.4543252595157,495.7605177993527
3331,3505708,Barueri,35,SP,515.7158026905823,529.8502498334439,527.0813291139234,531.9108699551578,526.2091938707529
3332,3505807,Bastos,35,SP,513.2236979166663,526.1674999999997,518.5784999999997,534.2861979166663,540.65
3333,3505906,Batatais,35,SP,532.6678181818173,540.4026770293611,530.3843696027637,547.7805454545454,552.6424870466321
3334,3506003,Bauru,35,SP,535.268451342865,547.1508731466215,537.7889126853379,552.9334495988846,544.8500823723228
3335,3506102,Bebedouro,35,SP,541.8005208333326,544.1136986301364,530.5825831702542,559.2460416666671,567.0841487279844
3336,3506201,Bento de Abreu,35,SP,492.83636363636356,506.0142857142856,496.1342857142856,486.1515151515152,409.14285714285717
3337,3506300,Bernardino de Campos,35,SP,515.985593220339,526.423387096774,513.5201612903228,530.0296610169491,516.6129032258065
3338,3506359,Bertioga,35,SP,497.3680264608601,511.51360824742176,513.6598969072166,504.91334068357156,495.4226804123711
3339,3506409,Bilac,35,SP,524.3612612612612,538.7805309734514,518.7504424778762,541.9531531531532,551.858407079646
3340,3506508,Birigui,35,SP,520.8833503054984,534.5492850333655,525.9795042898003,546.7576374745416,535.9961868446139
3341,3506607,Biritiba-Mirim,35,SP,503.08387799564247,520.5161943319839,517.2635627530364,517.9385620915033,508.09716599190284
3342,3506706,Boa Esperança do Sul,35,SP,510.83288590604013,513.0145569620253,503.2677215189872,505.07315436241595,504.6835443037975
3343,3506805,Bocaina,35,SP,517.6690789473683,537.9905063291136,524.8164556962028,545.9236842105265,535.8227848101266
3344,3506904,Bofete,35,SP,519.9561904761905,523.4504587155963,518.108256880734,525.7171428571429,528.256880733945
3345,3507001,Boituva,35,SP,523.523148148148,532.6413414634147,529.3465853658529,544.4005291005287,530.6829268292682
3346,3507100,Bom Jesus dos Perdões,35,SP,507.49141914191387,530.4963963963959,521.2834834834832,525.7415841584161,533.6936936936937
3347,3507159,Bom Sucesso de Itararé,35,SP,488.44175824175835,519.2721649484537,511.6845360824744,509.39890109890115,492.16494845360825
3348,3507209,Borá,35,SP,515.2444444444444,475.8,480.94545454545454,505.27777777777777,434.54545454545456
3349,3507308,Boracéia,35,SP,499.5537313432836,528.5208333333334,515.8819444444445,526.5417910447762,518.0555555555555
3350,3507407,Borborema,35,SP,510.7634020618559,515.9376811594202,504.272946859903,529.7000000000003,525.7971014492754
3351,3507456,Borebi,35,SP,520.6724137931035,518.8363636363636,517.9878787878787,527.5344827586207,517.5757575757576
3352,3507506,Botucatu,35,SP,552.2153177869224,559.9655278142799,544.6738501971082,570.9903520804766,575.4708716600963
3353,3507605,Bragança Paulista,35,SP,525.7310091100217,535.3234539473691,528.3539144736851,552.11226348984,536.203947368421
3354,3507704,Braúna,35,SP,496.5285714285715,519.3312499999997,516.3703125,523.036507936508,510.3125
3355,3507753,Brejo Alegre,35,SP,526.4428571428572,535.6108108108109,525.6594594594596,525.6428571428571,538.3783783783783
3356,3507803,Brodowski,35,SP,527.6838785046731,537.1387168141595,527.6982300884955,536.1507009345788,536.5044247787611
3357,3507902,Brotas,35,SP,535.6776566757492,549.1832898172323,534.4214099216708,561.7275204359672,545.6919060052219
3358,3508009,Buri,35,SP,502.6852941176471,515.3716666666663,502.2843333333333,512.2735294117648,492.53333333333336
3359,3508108,Buritama,35,SP,510.61404255319144,515.9793893129769,508.4389312977095,515.1753191489361,533.1297709923664
3360,3508207,Buritizal,35,SP,527.3178571428573,511.1266666666667,507.7866666666668,545.1214285714285,571.3333333333334
3361,3508306,Cabrália Paulista,35,SP,510.91126760563384,503.0093333333334,508.2613333333334,512.6633802816904,475.46666666666664
3362,3508405,Cabreúva,35,SP,500.1879834254142,512.7994897959178,510.33265306122456,513.0657458563542,507.8061224489796
3363,3508504,Caçapava,35,SP,520.0751236749126,539.4728246318606,530.9012717536807,542.5395759717313,534.2034805890228
3364,3508603,Cachoeira Paulista,35,SP,531.4523305084742,539.6515090543265,527.9424547283703,551.0394067796611,554.7686116700202
3365,3508702,Caconde,35,SP,514.9383954154733,528.8855978260867,516.4500000000002,536.1148997134676,529.945652173913
3366,3508801,Cafelândia,35,SP,499.6672340425533,510.20409836065545,504.4282786885247,515.2706382978723,513.2786885245902
3367,3508900,Caiabu,35,SP,502.2108108108107,498.65555555555557,485.39012345679026,507.63243243243255,488.39506172839504
3368,3509007,Caieiras,35,SP,508.98960689283837,524.2288451840639,523.0964195663142,524.9401184706518,512.6777609682299
3369,3509106,Caiuá,35,SP,489.2368421052632,492.66233766233756,491.4311688311688,479.76578947368426,494.02597402597405
3370,3509205,Cajamar,35,SP,506.4814958091553,523.1363691560409,517.8977534911953,514.2024500322372,526.6666666666666
3371,3509254,Cajati,35,SP,501.17737226277336,515.6689814814816,513.5002314814813,518.093917274939,500.787037037037
3372,3509304,Cajobi,35,SP,514.113076923077,537.8447552447552,527.4762237762237,549.0753846153847,554.2657342657343
3373,3509403,Cajuru,35,SP,509.28709677419357,522.6098130841121,512.6137850467288,523.1258064516131,519.2523364485982
3374,3509452,Campina do Monte Alegre,35,SP,491.32068965517243,507.33040000000005,495.8576000000001,501.39137931034486,467.68
3375,3509502,Campinas,35,SP,537.587712909008,548.5488689217756,538.2082399577156,560.4231006275224,548.284355179704
3376,3509601,Campo Limpo Paulista,35,SP,512.6639461883411,527.3356602186717,522.378132884777,524.8960538116585,510.7148864592094
3377,3509700,Campos do Jordão,35,SP,521.0367692307692,536.9753191489365,531.1878014184407,538.5333846153843,535.3191489361702
3378,3509809,Campos Novos Paulista,35,SP,496.0,517.5024390243904,500.8073170731708,513.6641025641026,503.9024390243902
3379,3509908,Cananéia,35,SP,497.9,517.9510752688174,506.8758064516126,509.16800000000006,505.3763440860215
3380,3509957,Canas,35,SP,505.0145833333333,512.1037735849058,502.82452830188686,501.52291666666673,515.8490566037735
